order_id,date_id,product_id,location_id,fulfilment_id,qty,amount
408-3482959-7321911,39,2884,228,3,1,7.721999999999999
171-3698750-1713142,39,1472,11,1,1,4.576
407-2091452-4680342,39,398,972,4,0,6.666
407-9408055-6046727,39,21,330,3,1,4.202
406-9277152-6310768,39,1285,1363,4,0,6.666
406-8437992-2291555,39,360,1363,4,0,6.666
402-5108799-4459529,38,120,646,3,1,6.677
171-6809192-8807537,38,2107,2208,5,1,5.356999999999999
408-9066358-7279515,38,33,4022,3,1,6.742999999999999
404-7677872-3494747,38,1743,1375,3,1,3.366
405-2753131-5629103,38,1519,2440,1,1,8.084999999999999
171-2050819-5631528,38,4329,8356,1,1,3.949
404-6851752-0899500,38,1906,399,3,1,12.507
407-0724688-6732308,38,2519,2764,5,1,3.388
405-4049135-6025935,38,137,457,3,1,5.984
402-5721902-4282748,38,1905,615,3,1,6.204
402-0012553-5949128,38,137,1194,3,1,5.984
408-0687196-9237169,38,16,2154,7,0,6.666
403-3489431-5119536,38,2265,46,3,1,9.449
171-7806776-1307544,38,602,11011,3,1,9.592
402-8941019-9745114,38,306,1472,3,1,7.303999999999999
405-2496408-1080338,38,511,27,3,1,4.939
408-7255168-8577109,38,206,11012,3,1,10.769
405-1329603-2776314,38,4678,628,3,1,4.576
402-5116413-1146756,38,1149,623,3,1,5.346
405-1274086-7064307,38,151,15,3,1,9.405
406-8539527-9702753,38,1732,166,1,1,3.982
403-8153502-0180352,38,125,410,3,1,5.819
403-2423736-8739538,38,345,4926,3,1,10.34
403-2019897-6921158,38,5070,11013,3,1,5.071
171-2922395-1143561,38,668,669,1,1,4.234999999999999
171-6103266-0352351,38,186,45,3,1,4.807
404-2968472-7013959,38,863,2265,4,0,6.666
171-0162768-4401104,38,585,4356,3,1,9.262
403-0762444-1938707,38,6527,971,3,1,5.973
171-5212658-6937914,38,1142,5130,3,1,10.769
171-2463634-0310743,38,1407,5130,1,1,9.702
402-1453934-6601137,38,2734,3003,1,1,8.084999999999999
408-6221930-9689151,38,1179,29,3,1,4.642
406-9260643-7678753,38,2106,532,3,1,4.576
408-8714019-1961169,38,2602,29,3,1,6.303
404-6101806-4692318,38,2042,68,5,1,11.396
406-4199130-6843502,38,5697,166,3,1,6.468
406-2588525-2159550,38,2734,166,1,1,8.084999999999999
171-5575873-9157968,38,229,6877,3,1,11.825
171-6043487-9445123,38,278,52,1,1,9.262
406-3802617-7619536,38,992,11,1,1,6.391
406-9184165-4579531,38,699,11014,1,1,9.097
406-9184165-4579531,38,5830,11014,1,1,9.68
407-7949387-3937900,38,5062,1421,3,1,5.037999999999999
404-6521454-5825132,38,179,2758,1,1,7.249
402-0841534-7072326,38,606,388,3,1,6.984999999999999
405-0903508-6745951,38,3913,132,3,1,6.05
408-9778946-1125945,38,1388,3960,1,1,5.489
405-0323837-1739507,38,1590,8650,3,1,11.396
171-6923331-6620328,38,1,11,1,1,4.576
402-8639372-0277909,38,2115,2253,3,1,5.356999999999999
404-6787753-7303535,38,278,203,1,1,9.262
406-7434420-0013114,38,6001,3471,3,1,8.437
407-3596646-0494753,38,1176,1622,4,0,6.666
171-9193264-8565943,38,1343,490,3,1,5.928999999999999
171-9193264-8565943,38,1043,490,3,1,6.05
405-6474229-9525920,38,3925,3992,3,1,7.975
407-6756535-5499512,38,1409,646,3,1,14.662999999999998
407-4923735-3235513,38,1176,1622,4,0,6.666
408-7385978-4805931,38,2078,248,1,1,0.0
406-9161796-2692319,38,419,4320,3,1,9.889
407-7896644-3085106,38,1176,1622,4,0,6.666
404-9591174-7515540,38,862,4134,3,1,3.212
408-3446681-1956322,38,4659,34,1,1,5.632
403-4071581-7853958,38,1206,380,3,1,8.899
403-4071581-7853958,38,105,380,3,1,10.769
408-8370277-3829959,38,963,2175,1,1,6.731999999999999
408-8370277-3829959,38,127,2175,1,1,9.207
408-8370277-3829959,38,1961,2175,1,1,6.247999999999999
408-8370277-3829959,38,1096,2175,1,1,5.181
408-2939313-9932368,38,28,14,3,1,0.0
403-7040452-7211533,38,1740,2656,1,1,3.212
406-4251537-2616343,38,239,902,3,1,4.388999999999999
407-9951217-7161961,38,2695,2429,3,1,7.688999999999999
405-9875353-9371522,38,4027,252,3,1,12.375
402-2413939-4379502,38,1412,2444,3,1,7.326
408-9358706-0622741,38,911,1472,1,1,4.367
405-8711723-6416352,38,1472,1611,1,1,4.576
402-2729626-5076300,38,2425,7958,1,1,7.194
405-0786917-6501108,38,2141,882,1,1,8.084999999999999
404-7038809-2605145,38,2734,275,1,1,8.084999999999999
408-9622897-9305922,38,266,1975,3,1,4.455
404-2826234-2815540,38,230,2621,1,1,11.088
403-9277422-7750725,38,761,1183,1,1,9.064
171-5428121-3645922,38,190,4321,3,1,7.303999999999999
403-2935400-0285964,38,1395,719,3,1,4.686
406-5098785-8713159,38,1297,1611,1,1,3.685
404-6945695-1145949,38,777,1693,3,1,8.712
406-4920872-9605148,38,606,1523,3,1,6.984999999999999
406-0246921-9009119,38,1250,1523,3,1,3.311
403-8258600-9047531,38,60,1183,4,0,6.666
408-7365511-4757151,38,613,974,3,1,8.36
407-0433955-4342715,38,1128,11015,3,1,11.693
171-4309749-6831502,38,1098,638,3,1,4.795999999999999
405-5572348-3802755,38,653,149,3,1,8.349
403-6416393-6617920,38,190,10303,3,1,7.303999999999999
403-1031313-2555527,38,812,2168,5,1,4.576
407-5409460-9869915,38,4688,1025,1,1,8.876999999999999
407-5131851-6256333,38,1097,1025,3,1,8.876999999999999
407-5131851-6256333,38,2623,1025,3,1,6.204
404-5630484-5193104,38,3342,7281,1,1,7.733
404-8462086-3106750,38,2280,11016,5,1,4.851
403-5386916-3376369,38,120,11017,2,1,6.677
404-3353578-1281945,38,2962,388,3,1,9.075
408-7777041-0683553,38,1188,922,3,1,3.773
403-1115449-9710742,38,668,10397,1,1,4.234999999999999
171-7729646-1039560,38,2949,1109,1,1,4.202
405-0370914-7092366,38,462,11018,3,1,6.05
405-7434115-6131532,38,1361,11019,1,1,8.536
408-7973284-6401943,38,5055,251,3,1,8.096
408-8900920-3531537,38,300,1680,3,1,7.678
406-4363958-0720339,38,5564,2290,3,1,9.097
405-8597768-5388330,38,105,1074,3,1,10.769
402-7534841-3765113,38,1491,2421,3,1,6.05
404-5259076-7111544,38,743,14,1,1,12.375
408-8298267-5381916,38,4417,1907,3,1,6.292
408-9548530-2441932,38,1311,1922,3,1,7.568
402-3624265-3328336,38,445,2026,3,1,6.742999999999999
402-7193277-9781950,38,142,584,1,1,8.084999999999999
406-2230588-5717924,38,1852,1224,3,1,9.592
405-8012438-0244300,38,3258,11019,3,1,7.127999999999999
402-2291150-5664327,38,418,1669,3,1,5.137
407-3278009-4856357,38,1327,2743,1,1,8.084999999999999
402-0897106-2612357,38,3495,4979,3,1,6.919
171-2532248-6149939,38,2080,460,1,1,5.478
406-9140641-6801149,38,642,6730,3,1,5.093
403-2056415-2133927,38,1257,1367,1,1,8.404
403-5107072-4513163,38,1449,460,3,1,9.702
405-5170803-1041917,38,2952,262,3,1,9.306
408-7641837-0053968,38,860,2317,3,1,6.05
406-1037999-1065133,38,5757,2147,3,1,8.536
405-7139924-9217946,38,1112,248,1,1,3.212
405-3806694-4734710,38,1909,2014,1,1,6.919
408-2700985-2996305,38,5778,114,3,1,8.876999999999999
406-5417379-4793108,38,1270,995,3,1,12.375
406-5952768-2468348,38,2007,995,3,1,14.662999999999998
406-3207686-2219551,38,1027,2026,3,1,4.795999999999999
408-7646518-5963503,38,1042,440,1,1,6.215
405-5070451-0225914,38,5847,1,3,1,8.03
408-4523725-8918762,38,5514,11020,1,1,3.311
403-1910047-6388338,38,1150,1946,3,1,8.36
403-8285300-0826735,38,530,5708,3,1,9.262
405-3140660-2733964,38,461,19,1,1,9.262
405-3140660-2733964,38,279,19,1,1,9.262
405-2665695-6063511,38,2806,268,1,1,12.396999999999998
403-1451964-1673162,38,53,9584,1,1,6.566999999999999
405-4350445-3827536,38,950,346,3,1,5.632
407-7635680-5041966,38,1738,543,3,1,3.212
408-2176793-8076300,38,359,2192,1,1,4.367
403-4259654-7595505,38,537,4516,3,1,6.742999999999999
406-7879620-0254767,38,1736,643,1,1,5.037999999999999
406-6605269-6395551,38,468,808,3,1,12.507
403-8631892-4946739,38,440,955,3,1,6.742999999999999
403-8631892-4946739,38,120,955,3,1,6.677
403-8021110-1641953,38,2186,2168,3,1,12.396999999999998
405-7879632-2797138,38,283,533,5,1,4.202
406-1185812-2070761,38,919,3833,1,1,8.084999999999999
171-2361787-7498720,38,82,4435,1,1,9.262
403-3283515-6975504,38,4158,11021,3,1,7.568
403-3283515-6975504,38,369,11021,3,1,8.293999999999999
408-2303292-6769159,38,668,144,3,1,4.234999999999999
407-8076054-3393123,38,1689,6,3,1,9.702
405-2339133-5765949,38,929,11022,1,1,9.262
406-0425008-4408315,38,2949,413,1,1,4.202
408-7151390-0386763,38,164,1202,3,1,14.509
402-0125168-2188327,38,509,11023,3,1,8.008
408-2199833-0353916,38,2570,175,1,1,0.0
407-5881585-7521918,38,617,1294,3,1,4.202
407-5881585-7521918,38,704,1294,3,1,5.159
408-4621892-8166729,38,582,6092,3,1,7.568
408-4621892-8166729,38,1115,6092,3,1,5.456
402-8358775-5213124,38,142,1627,1,1,8.084999999999999
402-4577171-6374720,38,6055,1627,3,1,3.916
404-9885654-2141101,38,6296,1465,3,1,6.182
405-1494565-1438763,38,5557,3006,1,1,9.999
408-2136554-2969907,38,82,775,1,1,9.262
408-4753980-8224317,38,1828,172,3,1,5.621
406-2412733-1265968,38,6528,11024,3,1,6.159999999999999
404-2980954-1713115,38,3329,11025,3,1,4.125
406-0995191-2047563,38,558,533,1,1,5.742
405-3368983-3086764,38,3093,11026,5,1,8.349
408-0453111-6376330,38,5021,68,3,1,6.215
408-1794818-5442740,38,2680,140,1,1,5.577
405-3315034-2794709,38,5082,232,3,1,16.203
404-5791016-0355549,38,616,1598,5,1,9.68
407-4563383-5380321,38,1596,714,3,1,9.405
407-4563383-5380321,38,999,714,3,1,8.645999999999999
408-8076062-6674765,38,317,9364,3,1,14.509
407-2889206-2571542,38,15,3503,1,1,3.212
405-4376764-4415561,38,5808,1055,3,1,3.861
405-5926731-0823509,38,629,2426,3,1,7.678
405-5296108-5592365,38,2241,1394,3,1,4.785
403-9296047-4915563,38,778,1944,3,1,5.686999999999999
404-1919343-3096314,38,576,90,1,1,5.456
406-5742202-2358749,38,1468,643,1,1,5.324
407-2729234-6186730,38,836,176,1,1,5.819
404-9649504-5282745,38,6024,549,3,1,12.803999999999998
406-1271893-7254726,38,2371,643,3,1,6.039
407-1809887-5040320,38,308,756,1,1,9.68
407-7961360-4509948,38,278,313,1,1,9.262
407-7961360-4509948,38,461,313,1,1,9.262
408-5037643-2245916,38,2239,6893,1,1,3.971
407-5867156-8837129,38,576,1160,3,1,5.456
405-8570893-4370714,38,2795,268,4,0,6.666
402-2565296-1722726,38,749,5120,3,1,5.511
407-9126047-6103514,38,3329,6572,3,1,4.125
406-1137333-9313911,38,1921,140,1,1,11.396
406-6401717-7488352,38,4979,11027,3,1,6.468
402-8213738-3405964,38,642,1267,2,1,5.093
407-0579201-2663512,38,62,3691,3,1,10.109
405-9854430-7685939,38,2374,2061,1,1,11.396
407-1678609-6985933,38,4963,262,3,1,3.982
403-3035274-0258755,38,5375,3393,3,2,6.424
403-4033138-4741932,38,1981,6676,1,1,6.996
402-2590997-7076347,38,2689,622,1,1,3.212
406-6929913-6532326,38,279,48,1,1,9.262
402-9088719-8837147,38,3705,545,3,1,4.202
405-9049570-1378757,38,2764,1303,3,1,3.212
405-4872118-7445151,38,3764,1525,3,1,6.259
402-0309908-4101159,38,96,11028,1,1,8.602
407-1820209-8725113,38,1604,184,1,1,6.842
403-6449158-5386700,38,1166,2541,3,1,9.295
406-1109952-8831545,38,226,11029,3,1,6.677
171-3739734-5388353,38,2393,930,3,1,6.885999999999999
171-5051536-6033118,38,417,886,3,1,3.828
402-6805422-7864366,38,1109,1558,3,1,3.212
403-9526068-8968309,38,4827,2566,3,1,5.973
403-6712756-9604361,38,521,3691,1,1,4.367
403-6712756-9604361,38,845,3691,1,1,7.359
403-2381842-7317924,38,2649,3691,3,1,4.741
404-9038879-4775504,38,892,1908,3,1,10.769
404-8839189-2593920,38,3216,401,3,1,6.962999999999999
405-5269571-9005117,38,2531,586,1,1,6.303
171-1661378-8351569,38,81,24,3,1,9.262
404-6986397-1484337,38,3514,4030,1,1,6.984999999999999
404-6986397-1484337,38,4501,4030,1,1,5.247
171-7818268-8777122,38,2615,11030,3,1,9.999
171-0335401-2721151,38,5702,94,1,1,7.975
405-1599138-8969942,38,1160,1540,3,1,8.404
408-9477228-4137169,38,641,1472,5,1,10.241
403-8331438-1817910,38,3445,6896,1,1,6.566999999999999
403-6329075-7961141,38,537,1628,3,1,6.742999999999999
405-7493717-7996331,38,486,4344,3,1,10.769
404-8673204-2625957,38,2077,268,5,1,8.084999999999999
403-3703490-8138762,38,818,481,3,1,12.375
405-0184531-1714772,38,6032,3923,3,1,3.685
404-5117291-4265902,38,3452,481,1,1,3.388
405-9311932-0064352,38,673,142,3,1,7.237999999999999
404-7486678-1200328,38,1885,610,3,1,5.489
404-7960102-6756318,38,4677,183,3,1,6.875
406-5057657-4159547,38,190,232,3,1,7.303999999999999
406-5057657-4159547,38,2636,232,3,1,11.825
406-5148695-6505164,38,5,532,3,1,7.073
405-4652478-2967553,38,4971,2340,1,1,6.170999999999999
407-9511643-6150768,38,73,5947,4,0,6.666
171-5261482-2264307,38,1651,413,3,1,4.686
406-2879234-9783557,38,2439,1109,1,1,6.391
403-6596408-1685901,38,120,1566,3,1,6.677
407-8184553-0473948,38,4816,1056,5,1,6.566999999999999
407-6078900-2629132,38,2141,11031,1,1,8.084999999999999
408-9860891-6995533,38,812,2359,3,1,4.576
405-2756226-0605965,38,2520,10527,1,1,3.388
405-3042069-3279539,38,1242,1059,3,1,4.795999999999999
406-8911677-0169109,38,463,547,3,1,6.193
403-7655977-1045909,38,1906,1321,3,1,12.507
403-7655977-1045909,38,468,1321,3,1,12.507
406-1987927-6704310,38,453,4714,1,1,14.509
408-5891815-7694742,38,138,1124,1,1,4.202
404-0374401-8435540,38,768,1096,3,1,6.984999999999999
408-3314236-8988358,38,888,200,1,1,0.0
407-4782522-9491537,38,1689,497,3,1,9.702
404-2339367-4429145,38,177,1507,1,1,9.262
402-4262789-0473139,38,53,11032,1,1,6.566999999999999
403-6984128-0154762,38,1125,10959,3,1,14.509
407-7922109-6023561,38,209,5596,5,1,5.489
408-2534288-6023565,38,41,449,3,1,8.668
408-5292524-7601144,38,2946,362,6,1,0.0
408-8002641-0103541,38,1624,66,1,1,11.693
171-4794572-1445933,38,2007,532,3,1,14.662999999999998
408-8151511-7671505,38,342,6250,3,1,10.329
404-4911642-2352303,38,1244,213,3,1,12.803999999999998
407-9433902-9806761,38,190,2632,3,1,7.303999999999999
408-0263578-8508368,38,1252,192,3,1,0.0
407-2730604-3221953,38,846,6891,1,1,5.159
408-5557740-2018737,38,396,9836,1,1,9.922
403-4531817-6787551,38,452,8352,4,0,6.666
402-2789256-9079566,38,4448,967,3,1,8.238999999999999
406-1147981-3170702,38,329,729,3,1,4.125
407-9905097-5061961,38,453,1234,3,1,14.509
406-3551594-6181909,38,3425,1530,5,1,4.872999999999999
407-8174557-9365137,38,4632,749,3,1,3.212
407-5235144-1642767,38,2736,749,3,1,6.193
408-4922051-7618723,38,988,1057,1,1,5.181
402-9037008-6048340,38,1250,2365,5,1,3.311
403-8732685-9501142,38,4827,1531,3,1,5.973
403-1249383-5547513,38,4905,1377,3,1,4.795999999999999
408-6226166-3254704,38,1069,8270,3,1,5.94
406-6621638-8242722,38,149,380,3,1,8.008
408-2058944-8465958,38,190,622,3,1,7.303999999999999
403-0663111-0712315,38,4905,1377,4,0,6.666
407-1568351-2573103,38,72,7304,1,1,4.785
406-2402001-2619562,38,4428,8282,3,1,6.193
171-9872917-1645916,38,4285,1706,5,1,3.355
406-5217829-2735529,38,2976,1924,3,1,5.104
406-4574215-9652311,38,1840,5990,3,1,5.94
406-8006911-1980359,38,3199,851,3,2,10.692
402-9404016-7653111,38,5089,2122,1,1,4.257
404-2839336-6872316,38,722,1012,3,1,5.577
405-6445954-8705116,38,3555,233,3,1,6.303
407-1676852-7257961,38,4942,5252,3,1,6.919
407-1676852-7257961,38,1841,5252,3,1,6.919
407-1676852-7257961,38,3156,5252,3,1,4.939
407-1676852-7257961,38,1840,5252,3,1,5.94
404-7950921-1533147,38,862,2812,3,1,3.212
406-0273596-2797930,38,3199,851,5,2,10.692
402-3911780-0371523,38,2503,268,1,1,15.752
406-0361100-6374716,38,1676,1109,3,1,9.372
403-8347406-6837115,38,591,5873,3,1,12.265
403-6081838-8305105,38,272,2717,3,1,11.825
407-3747061-9828369,38,245,497,1,1,5.577
405-8246485-8268334,38,929,11022,4,0,6.666
405-8246485-8268334,38,2789,11022,4,0,6.666
404-2029936-5279563,38,5221,3540,3,1,3.806
402-7030010-1491513,38,4448,967,5,1,8.238999999999999
404-4388420-2945922,38,1522,1450,3,1,5.632
405-0451104-6434769,38,1519,703,1,1,8.084999999999999
407-7089383-1585936,38,4338,6708,1,1,15.377999999999998
407-7089383-1585936,38,1158,6708,1,1,15.377999999999998
171-3405913-3845149,38,1086,1443,3,1,3.212
408-6327421-0441949,38,117,545,1,1,12.375
408-8204924-4920303,38,325,507,3,1,0.0
405-7435802-6211564,38,3565,834,3,1,7.534999999999999
405-7435802-6211564,38,1289,834,3,1,4.939
405-6208395-2256300,38,1564,834,1,1,3.465
402-1431283-2660309,38,186,1310,3,1,4.807
405-0513468-0481102,38,33,142,3,1,6.742999999999999
406-3526958-2901904,38,124,201,3,1,4.752
403-6339487-4226757,38,228,11033,3,1,11.825
171-0712733-3101921,38,758,373,1,1,3.212
403-1424326-9865906,38,1921,4698,1,1,11.396
408-9252882-9291501,38,3189,1982,2,1,4.202
407-7326999-1000301,38,470,2,1,1,5.742
405-0916252-1526707,38,1604,5767,1,1,6.842
406-0362756-8025932,38,120,3397,3,1,6.677
406-9086184-0253910,38,2907,97,4,0,6.666
404-1844933-1211551,38,526,7168,3,1,17.148999999999997
406-1025000-9633902,38,2694,1310,1,1,6.170999999999999
171-7461475-7833158,38,190,2686,3,1,7.303999999999999
406-4709716-8772360,38,156,2127,3,1,5.577
406-0747418-9496327,38,4129,2877,5,1,4.092
407-2170809-5646745,38,1334,5464,3,1,4.465999999999999
171-6078361-4486731,38,190,2686,4,0,6.666
402-3818465-1953106,38,213,11034,4,0,6.666
405-8434776-1365115,38,4581,1423,3,1,8.184
405-9607322-3035517,38,893,402,1,1,6.919
405-9607322-3035517,38,2439,402,1,1,6.391
407-5137573-4976365,38,2323,11035,3,1,8.404
405-0328450-8378756,38,652,588,3,1,9.295
171-9384645-9037958,38,6,743,3,1,4.785
408-2875904-9508327,38,6,1062,3,1,4.785
406-5195050-9825957,38,155,350,5,1,6.05
406-9646346-7138769,38,2142,2050,3,1,5.071
402-6647525-5575542,38,1991,140,1,1,4.465999999999999
402-7184667-9801927,38,2429,3069,3,1,7.249
402-8249936-5009131,38,3135,377,3,1,12.396999999999998
402-6097248-9439504,38,6526,377,4,0,6.666
406-6760275-4165169,38,1451,388,1,1,5.037999999999999
406-6760275-4165169,38,5526,388,1,1,3.212
407-6716730-6201933,38,211,3338,5,1,5.159
403-7553455-7106711,38,3510,745,3,1,9.889
403-3847032-6346763,38,5486,2566,3,1,7.688999999999999
171-2490144-9779537,38,813,1472,5,1,5.346
171-2273527-4501927,38,25,6366,3,1,8.008
405-6572155-3521113,38,87,2114,1,1,8.084999999999999
407-8987677-9517161,38,934,742,3,1,6.05
402-7261449-3122721,38,5924,2565,3,1,17.555999999999997
403-6369245-4463554,38,1536,11036,1,1,3.212
402-5695302-4037930,38,2758,1525,3,1,7.249
403-3475118-8054760,38,6099,5273,3,1,9.999
405-4039106-4402766,38,61,11037,1,1,4.202
405-6568473-0819558,38,272,1652,3,1,11.825
406-9224821-3504307,38,245,2857,3,1,5.577
404-9469188-0265163,38,576,175,3,1,5.456
403-6343706-7026724,38,3240,1018,1,1,6.468
403-9449313-4425954,38,644,11036,5,1,3.212
406-5328017-2341132,38,5745,7389,1,1,12.265
408-1837612-1489152,38,3423,274,3,1,6.885999999999999
404-2588590-3651551,38,4526,4778,3,1,13.112
405-7159283-8337945,38,1657,3854,3,1,6.468
408-2834598-0453137,38,194,11038,3,1,0.0
171-5075794-5544369,38,156,2970,3,1,5.577
402-5419864-6450728,38,1068,2427,1,1,4.686
403-2650919-9067511,38,831,11039,5,1,8.822
408-4624469-5386730,38,1458,11040,3,1,12.375
408-9901141-4543536,38,2787,3348,3,1,10.263
403-6236225-7874717,38,2399,34,3,1,8.349
408-3861272-1206714,38,1259,6,1,1,15.861999999999998
407-7428650-1524369,38,756,2,1,1,15.377999999999998
408-0495331-0925903,38,1142,2025,3,1,10.769
171-2437118-6013132,38,33,233,5,2,13.486
402-6861853-5344326,38,1317,11001,5,1,7.721999999999999
402-7286392-9581165,38,2122,345,3,1,4.257
402-7286392-9581165,38,1035,345,3,1,5.324
402-7286392-9581165,38,4903,345,3,1,7.194
402-5084596-6816328,38,794,345,1,1,3.388
402-5084596-6816328,38,5702,345,1,1,7.975
171-8855595-3106762,38,6150,4045,1,1,7.975
408-1770992-3302707,38,565,11041,3,1,5.874
408-0607128-3388318,38,641,1616,4,0,6.666
171-4596571-2125124,38,277,497,8,1,8.349
408-0736692-4487505,38,3674,2762,1,1,3.212
403-8554307-2677907,38,4861,2584,3,1,4.741
403-8554307-2677907,38,2831,2584,3,1,4.257
403-4248475-6792340,38,2869,2584,1,1,3.212
403-4248475-6792340,38,491,2584,1,1,3.685
403-4248475-6792340,38,3842,2584,1,1,3.212
403-4248475-6792340,38,2527,2584,1,1,3.377
403-4248475-6792340,38,3653,2584,1,1,3.905
403-4510385-7707553,38,4078,942,1,1,5.071
405-2954518-6508356,38,1973,397,3,1,8.899
408-8704338-0288349,38,326,156,1,1,8.084999999999999
405-6696721-2865947,38,440,1387,3,1,6.742999999999999
402-0861068-0457900,38,2110,2364,3,1,8.184
402-9473989-6743546,38,4821,11042,1,1,3.212
402-3096856-2128311,38,131,11042,3,1,3.498
402-7494591-4292322,38,5356,1744,3,1,6.984999999999999
403-5254841-2063560,38,606,1359,3,1,6.984999999999999
171-6423889-6706722,38,3913,987,3,1,6.05
171-6423889-6706722,38,2115,987,3,1,5.356999999999999
171-2691279-5868340,38,1978,987,1,1,5.467
408-5121066-0971538,38,31,737,3,1,0.0
403-5513754-0445918,38,606,24,3,1,6.984999999999999
171-5252079-1277901,38,378,2763,1,1,3.212
407-2662155-4178711,38,2888,3078,1,1,8.931999999999999
407-2662155-4178711,38,3892,3078,1,1,7.138999999999999
407-8664525-3500348,38,3021,10308,1,1,12.265
171-9666863-5847550,38,31,2380,3,1,4.202
405-2103516-6825945,38,2887,11043,3,1,6.731999999999999
404-5829221-0849943,38,4526,4778,4,0,6.666
404-9840278-7573958,38,1840,5990,4,0,6.666
402-6001099-3310725,38,1387,826,3,1,8.712
402-5592183-9725116,38,4899,826,1,1,5.258
405-2961529-6663558,38,1973,397,5,1,8.899
408-7415534-6529155,38,3450,1777,4,0,6.666
402-5087458-6307549,38,2038,2079,3,1,8.645999999999999
402-5087458-6307549,38,606,2079,3,1,6.984999999999999
405-3120385-1981153,38,685,274,3,1,5.456
171-5202407-3490730,38,210,520,3,1,6.369
404-9015378-5340369,38,6054,3876,3,1,12.078
171-1411099-7212326,38,2503,138,1,1,15.752
407-7419501-2375546,38,553,110,3,1,5.148
404-5664187-9430710,38,279,520,5,1,9.262
408-0731009-2649951,38,2726,625,1,1,0.0
408-5270792-7253142,38,1390,2127,3,1,11.198
171-7535990-8488357,38,2712,27,3,1,15.861999999999998
403-6305481-8073101,38,1870,11017,2,1,15.861999999999998
403-6207338-5870760,38,378,3182,1,1,3.212
403-7977025-9051501,38,3040,5213,3,1,4.741
408-1591006-4622710,38,5829,652,1,1,7.975
405-9441960-7493947,38,667,1018,3,1,3.916
408-8476562-6522711,38,854,601,3,1,5.356999999999999
406-7402454-9268339,38,5907,719,3,1,6.468
408-9881949-8857119,38,1891,1474,3,1,5.346
406-4197793-5317915,38,4732,1443,3,1,5.082
402-6580429-5461146,38,3075,6067,3,1,5.037999999999999
171-5598999-4366703,38,2396,2095,1,1,4.246
402-7601559-3796350,38,4696,386,1,1,7.975
405-5166501-1694734,38,328,1539,3,1,4.367
171-4868714-0441124,38,5585,1185,3,1,8.645999999999999
406-5111675-0363566,38,3565,1160,3,1,7.534999999999999
408-1063223-9911515,38,685,89,3,1,5.456
404-8826206-8774751,38,669,586,3,1,7.303999999999999
405-7920035-1362749,38,2636,4750,3,1,11.825
408-7873129-6782709,38,3073,3551,1,1,6.919
406-4514870-8845909,38,650,2095,1,1,8.184
407-4994765-8625114,38,216,5994,1,1,8.084999999999999
403-0781058-4841959,38,694,397,1,1,5.94
407-8907697-2714734,38,5762,1563,3,1,9.295
407-3853525-3868328,38,2364,1563,3,1,7.337
407-8542642-6083536,38,5045,586,1,1,5.037999999999999
405-0447870-9776327,38,2636,4750,5,1,11.825
402-8229327-6594747,38,160,6566,5,1,6.742999999999999
406-5312406-1802700,38,6015,136,3,1,6.919
404-3027379-8906710,38,4409,268,1,1,5.973
404-0916532-3505927,38,461,2129,1,1,9.262
403-5383207-0570735,38,1476,5500,3,1,9.317
408-3335393-4560349,38,2391,795,1,1,6.247999999999999
402-0034530-8413129,38,495,37,3,1,9.306
171-4873453-4309168,38,2006,251,3,1,4.795999999999999
403-1489565-5810733,38,2868,468,3,1,9.218
407-1375383-9691509,38,745,689,1,1,6.996
405-2082288-6378711,38,934,142,3,1,6.05
408-3440374-5042768,38,2374,2841,1,1,11.396
405-7855646-2097957,38,6529,1676,3,1,5.621
407-2990941-3134721,38,2080,594,1,1,5.478
405-5561284-1750703,38,791,193,3,1,5.731
406-4479725-4057136,38,1231,1110,3,1,6.369
408-1953328-7508340,38,5501,3378,1,1,14.575
408-1450135-2608304,38,5539,3378,3,1,14.575
408-0929242-1412361,38,5329,3378,3,1,8.36
405-8221613-5642710,38,195,226,4,0,6.666
402-9805868-7066743,38,1411,1275,3,1,10.241
407-5182764-0417919,38,5907,719,4,0,6.666
404-1784767-3093968,38,582,1791,3,1,7.568
171-6529918-6866748,38,2588,3,3,1,9.922
171-6529918-6866748,38,713,3,3,1,15.861999999999998
407-8971883-9648353,38,6530,115,1,1,12.265
407-9807024-7549113,38,225,698,3,1,5.521999999999999
404-3616799-8856348,38,4036,3592,3,1,11.088
404-3616799-8856348,38,1045,3592,3,1,9.152
403-4328676-8501913,38,1259,4190,1,1,15.861999999999998
403-8990455-5835560,38,105,11044,3,1,10.769
403-0983217-7052348,38,1231,887,5,1,6.369
403-0210535-7900352,38,139,702,1,1,12.375
405-5461907-9249124,38,669,586,4,0,6.666
407-4555905-1925161,38,217,1747,3,1,4.785
407-7771758-8891522,38,1287,11045,3,1,8.645999999999999
404-4282948-5529107,38,4043,2251,3,1,4.465999999999999
408-9121411-9942761,38,4197,132,3,1,3.212
171-8572585-8927544,38,264,1374,3,1,5.467
403-9577821-7304338,38,45,722,3,1,5.137
402-6077150-1540325,38,462,786,3,1,6.05
405-1207465-9126762,38,669,228,3,1,7.303999999999999
406-0430169-1453923,38,3972,4434,3,1,8.03
407-2311848-5880315,38,345,500,3,1,10.34
407-2077694-1929126,38,359,2248,1,1,4.367
407-0538537-3763535,38,151,2248,3,1,9.405
407-0538537-3763535,38,1320,2248,3,1,9.405
405-3013904-5600336,38,239,4221,3,1,4.388999999999999
403-3244971-9520349,38,64,910,1,1,5.819
